x,y1,y2 
13989,27635,7873
13990,27641,7869
13991,27643,7868
13992,27652,7868
13993,27662,7864
13994,27658,7866
13995,27664,7871
13996,27666,7869
13997,27676,7865
13998,27673,7861
13999,27680,7866
14000,27687,7865
14001,27684,7867
14002,27686,7870
14003,27689,7875
14004,27684,7874
14005,27685,7873
14006,27687,7871
14007,27695,7869
14008,27704,7869
14009,27711,7865
14010,27720,7868
14011,27727,7864
14012,27727,7862
14013,27723,7860
14014,27730,7863
14015,27731,7868
14016,27730,7864
14017,27738,7866
14018,27732,7866
14019,27739,7865
14020,27733,7869
14021,27731,7869
14022,27737,7869
14023,27739,7865
14024,27742,7863
14025,27749,7860
14026,27746,7863
14027,27743,7862
14028,27745,7859
14029,27740,7856
14030,27736,7856
14031,27745,7853
14032,27747,7850
14033,27748,7852
14034,27748,7849
14035,27747,7849
14036,27748,7847
14037,27758,7849
14038,27760,7852
14039,27759,7851
14040,27753,7851
14041,27755,7855
14042,27764,7859
14043,27773,7856
14044,27782,7861
14045,27792,7859
14046,27799,7857
14047,27802,7855
14048,27799,7853
14049,27801,7851
14050,27808,7849
14051,27803,7849
14052,27804,7853
14053,27800,7857
14054,27810,7859
14055,27804,7855
14056,27813,7855
14057,27812,7857
14058,27819,7853
14059,27827,7852
14060,27824,7856
14061,27831,7858
14062,27833,7855
14063,27843,7857
14064,27842,7860
14065,27840,7857
14066,27843,7853
14067,27850,7852
14068,27855,7854
14069,27852,7852
14070,27850,7850
14071,27855,7851
14072,27855,7849
14073,27855,7851
14074,27857,7848
14075,27858,7848
14076,27863,7849
14077,27862,7851
14078,27863,7848
14079,27871,7844
14080,27867,7846
14081,27868,7843
14082,27863,7839
14083,27864,7836
14084,27865,7840
14085,27871,7843
14086,27868,7840
14087,27862,7841
14088,27860,7843
14089,27866,7844
14090,27866,7849
14091,27861,7854
14092,27867,7856
14093,27875,7853
14094,27881,7852
14095,27883,7854
14096,27880,7854
14097,27883,7853
14098,27884,7853
14099,27883,7854
14100,27877,7854
14101,27883,7852
14102,27888,7853
14103,27894,7855
14104,27893,7851
14105,27892,7847
14106,27900,7850
14107,27903,7854
14108,27913,7857
14109,27908,7853
14110,27918,7851
14111,27925,7852
14112,27929,7856
14113,27936,7857
14114,27938,7855
14115,27940,7859
14116,27947,7857
14117,27944,7860
14118,27945,7864
14119,27944,7867
14120,27952,7864
14121,27959,7866
14122,27956,7866
14123,27964,7862
14124,27966,7859
14125,27975,7858
14126,27979,7855
14127,27983,7851
14128,27990,7853
14129,27994,7850
14130,27990,7848
14131,27988,7852
14132,27986,7854
14133,27986,7854
14134,27995,7858
14135,27999,7863
14136,27996,7860
14137,28006,7860
14138,28001,7865
14139,28006,7864
14140,28013,7869
14141,28014,7865
14142,28018,7865
14143,28026,7865
14144,28032,7867
14145,28030,7871
14146,28037,7872
14147,28043,7877
14148,28041,7875
14149,28035,7880
14150,28044,7882
14151,28048,7882
14152,28048,7879
14153,28058,7878
14154,28054,7874
14155,28052,7877
14156,28051,7873
14157,28058,7869
14158,28056,7871
14159,28052,7870
14160,28048,7867
14161,28057,7867
14162,28063,7868
14163,28062,7865
14164,28062,7864
14165,28065,7860
14166,28073,7862
14167,28079,7866
14168,28073,7868
14169,28072,7865
14170,28069,7865
14171,28064,7866
14172,28072,7864
14173,28069,7864
14174,28070,7869
14175,28074,7869
14176,28079,7870
14177,28085,7875
14178,28094,7876
14179,28093,7879
14180,28094,7877
14181,28092,7874
14182,28094,7872
14183,28103,7869
14184,28104,7870
14185,28100,7872
14186,28102,7875
14187,28100,7871
14188,28097,7874
14189,28095,7873
14190,28094,7875
14191,28102,7877
14192,28102,7873
14193,28112,7877
14194,28117,7877
14195,28118,7880
14196,28118,7876
14197,28118,7876
14198,28113,7873
14199,28117,7871
14200,28115,7871
14201,28120,7871
14202,28127,7872
14203,28133,7877
14204,28130,7880
14205,28132,7882
14206,28131,7881
14207,28134,7882
14208,28131,7882
14209,28125,7884
14210,28124,7889
14211,28125,7894
14212,28122,7898
14213,28124,7900
14214,28133,7897
14215,28136,7894
14216,28139,7891
14217,28135,7890
14218,28145,7890
14219,28149,7888
14220,28148,7886
14221,28155,7887
14222,28165,7883
14223,28171,7880
14224,28169,7880
14225,28166,7882
14226,28161,7882
14227,28157,7886
14228,28151,7888
14229,28146,7884
14230,28154,7884
14231,28162,7886
14232,28163,7887
14233,28165,7891
14234,28161,7888
14235,28167,7887
14236,28170,7891
14237,28179,7896
14238,28189,7896
14239,28183,7900
14240,28181,7896
14241,28183,7893
14242,28191,7896
14243,28198,7896
14244,28197,7893
14245,28205,7890
14246,28209,7895
14247,28216,7898
14248,28223,7903
14249,28228,7906
14250,28224,7905
14251,28232,7906
14252,28232,7909
14253,28237,7914
14254,28235,7919
14255,28238,7923
14256,28238,7925
14257,28239,7921
14258,28241,7926
14259,28248,7928
14260,28258,7930
14261,28267,7932
14262,28263,7931
14263,28259,7934
14264,28264,7937
14265,28266,7938
14266,28261,7941
14267,28255,7942
14268,28257,7943
14269,28265,7948
14270,28263,7948
14271,28270,7944
14272,28276,7942
14273,28270,7945
14274,28275,7950
14275,28279,7954
14276,28273,7953
14277,28271,7954
14278,28274,7956
14279,28276,7954
14280,28273,7956
14281,28275,7960
14282,28277,7958
14283,28272,7957
14284,28281,7959
14285,28278,7959
14286,28273,7959
14287,28271,7960
14288,28277,7959
14289,28285,7962
14290,28289,7963
14291,28293,7961
14292,28293,7964
14293,28288,7965
14294,28291,7965
14295,28286,7962
14296,28281,7967
14297,28281,7972
14298,28282,7974
14299,28280,7972
14300,28289,7976
14301,28292,7974
14302,28296,7972
14303,28306,7973
14304,28314,7978
14305,28319,7983
14306,28327,7983
14307,28330,7987
14308,28337,7985
14309,28342,7983
14310,28349,7982
14311,28354,7987
14312,28349,7985
14313,28347,7986
14314,28356,7989
14315,28350,7991
14316,28360,7991
14317,28362,7987
14318,28372,7984
14319,28370,7984
14320,28380,7982
14321,28384,7983
14322,28384,7984
14323,28386,7987
14324,28388,7992
14325,28393,7996
14326,28402,7998
14327,28409,8002
14328,28406,8007
14329,28411,8005
14330,28414,8004
14331,28410,8001
14332,28409,8004
14333,28405,8006
14334,28405,8003
14335,28413,8006
14336,28411,8005
14337,28418,8010
14338,28428,8011
14339,28438,8012
14340,28445,8015
14341,28439,8020
14342,28445,8025
14343,28442,8030
14344,28451,8033
14345,28452,8034
14346,28453,8030
14347,28457,8034
14348,28454,8038
14349,28464,8036
14350,28470,8035
14351,28471,8035
14352,28477,8038
14353,28486,8041
14354,28486,8042
14355,28487,8040
14356,28487,8043
14357,28497,8045
14358,28506,8041
14359,28515,8037
14360,28525,8042
14361,28529,8039
14362,28533,8039
14363,28535,8036
14364,28537,8037
14365,28539,8035
14366,28533,8037
14367,28531,8039
14368,28535,8044
14369,28535,8045
14370,28539,8050
14371,28542,8054
14372,28546,8054
14373,28553,8056
14374,28553,8061
14375,28554,8059
14376,28564,8063
14377,28560,8060
14378,28564,8059
14379,28569,8056
14380,28570,8053
14381,28574,8050
14382,28569,8047
14383,28567,8043
14384,28565,8045
14385,28560,8041
14386,28560,8037
14387,28562,8037
14388,28556,8038
14389,28561,8042
14390,28557,8039
14391,28556,8037
14392,28552,8038
14393,28561,8038
14394,28558,8040
14395,28568,8040
14396,28565,8038
14397,28574,8042
14398,28576,8040
14399,28571,8044
14400,28574,8046
14401,28581,8045
14402,28582,8050
14403,28590,8049
14404,28596,8046
14405,28595,8047
14406,28590,8043
14407,28589,8048
14408,28585,8052
14409,28589,8048
14410,28594,8052
14411,28600,8056
14412,28603,8057
14413,28597,8053
14414,28592,8051
14415,28587,8048
14416,28587,8049
14417,28583,8049
14418,28589,8052
14419,28590,8052
14420,28591,8052
14421,28599,8049
14422,28598,8053
14423,28596,8055
14424,28603,8054
14425,28603,8059
14426,28599,8063
14427,28604,8063
14428,28612,8061
14429,28619,8060
14430,28618,8064
14431,28615,8064
14432,28622,8062
14433,28629,8059
14434,28624,8055
14435,28632,8060
14436,28631,8065
14437,28631,8062
14438,28626,8061
14439,28622,8060
14440,28616,8063
14441,28626,8067
14442,28627,8069
14443,28633,8072
14444,28635,8073
14445,28644,8078
14446,28639,8082
14447,28635,8087
14448,28643,8083
14449,28643,8084
14450,28648,8083
14451,28649,8081
14452,28651,8077
14453,28661,8077
14454,28665,8075
14455,28673,8073
14456,28681,8072
14457,28684,8069
14458,28682,8069
14459,28691,8066
14460,28701,8063
14461,28698,8063
14462,28704,8061
14463,28706,8058
14464,28715,8063
14465,28716,8059
14466,28713,8055
14467,28715,8058
14468,28724,8057
14469,28731,8053
14470,28734,8056
14471,28737,8060
14472,28734,8056
14473,28742,8059
14474,28742,8061
14475,28749,8063
14476,28751,8060
14477,28747,8059
14478,28751,8063
14479,28756,8060
14480,28762,8058
14481,28759,8061
14482,28768,8058
14483,28762,8058
14484,28757,8061
14485,28766,8062
14486,28765,8065
14487,28765,8062
14488,28771,8067
14489,28779,8063
14490,28780,8064
14491,28790,8060
14492,28787,8059
14493,28792,8062
14494,28802,8065
14495,28798,8062
14496,28792,8063
14497,28794,8060
14498,28794,8060
14499,28793,8058
14500,28799,8061
14501,28795,8065
14502,28793,8066
14503,28791,8069
14504,28798,8073
14505,28797,8075
14506,28805,8075
14507,28814,8073
14508,28809,8075
14509,28805,8075
14510,28809,8076
14511,28809,8077
14512,28813,8080
14513,28815,8083
14514,28810,8086
14515,28819,8088
14516,28820,8093
14517,28821,8095
14518,28822,8100
14519,28823,8101
14520,28830,8102
14521,28828,8106
14522,28826,8106
14523,28820,8111
14524,28826,8111
14525,28835,8109
14526,28833,8105
14527,28831,8110
14528,28837,8107
14529,28835,8104
14530,28838,8101
14531,28837,8102
14532,28844,8102
14533,28844,8098
14534,28854,8102
14535,28860,8102
14536,28866,8106
14537,28872,8102
14538,28874,8101
14539,28869,8104
14540,28869,8104
14541,28864,8104
14542,28874,8101
14543,28884,8101
14544,28881,8101
14545,28877,8102
14546,28871,8101
14547,28877,8102
14548,28876,8098
14549,28877,8102
14550,28876,8107
14551,28884,8110
14552,28881,8110
14553,28889,8110
14554,28885,8108
14555,28881,8107
14556,28885,8111
14557,28888,8108
14558,28890,8106
14559,28898,8105
14560,28908,8108
14561,28904,8106
14562,28908,8110
14563,28916,8113
14564,28925,8115
14565,28934,8119
14566,28933,8117
14567,28943,8117
14568,28937,8114
14569,28938,8116
14570,28944,8117
14571,28938,8121
14572,28943,8125
14573,28941,8125
14574,28936,8122
14575,28941,8118
14576,28942,8122
14577,28951,8120
14578,28951,8124
14579,28951,8128
14580,28952,8126
14581,28958,8128
14582,28964,8131
14583,28974,8130
14584,28984,8128
14585,28989,8129
14586,28994,8126
14587,29003,8128
14588,29009,8132
14589,29015,8135
14590,29012,8131
14591,29015,8136
14592,29012,8133
14593,29011,8131
14594,29020,8128
14595,29028,8127
14596,29022,8129
14597,29016,8126
14598,29010,8127
14599,29009,8123
14600,29008,8119
14601,29002,8118
14602,29001,8119
14603,29007,8123
14604,29004,8124
14605,29010,8129
14606,29016,8127
14607,29012,8129
14608,29020,8129
14609,29026,8125
14610,29023,8122
14611,29025,8125
14612,29022,8128
14613,29026,8131
14614,29025,8131
14615,29029,8130
14616,29037,8127
14617,29041,8127
14618,29044,8125
14619,29053,8126
14620,29049,8130
14621,29047,8130
14622,29056,8128
14623,29062,8131
14624,29072,8131
14625,29079,8129
14626,29082,8126
14627,29092,8131
14628,29096,8128
14629,29098,8132
14630,29103,8131
14631,29102,8132
14632,29101,8132
14633,29098,8137
14634,29105,8134
14635,29112,8131
14636,29119,8132
14637,29128,8135
14638,29122,8131
14639,29118,8127
14640,29112,8123
14641,29114,8121
14642,29112,8126
14643,29117,8129
14644,29125,8133
14645,29135,8134
14646,29143,8131
14647,29147,8135
14648,29152,8137
14649,29148,8134
14650,29156,8131
14651,29151,8131
14652,29149,8131
14653,29158,8133
14654,29165,8133
14655,29175,8129
14656,29182,8133
14657,29177,8135
14658,29171,8137
14659,29175,8134
14660,29171,8134
14661,29174,8136
14662,29183,8133
14663,29177,8130
14664,29184,8127
14665,29178,8123
14666,29186,8125
14667,29190,8129
14668,29200,8134
14669,29198,8131
14670,29195,8129
14671,29199,8133
14672,29197,8133
14673,29207,8133
14674,29209,8134
14675,29209,8139
14676,29210,8142
14677,29216,8142
14678,29226,8140
14679,29236,8138
14680,29243,8135
14681,29241,8131
14682,29240,8131
14683,29246,8130
14684,29246,8130
14685,29254,8129
14686,29255,8126
14687,29257,8128
14688,29258,8126
14689,29255,8128
14690,29249,8132
14691,29258,8137
14692,29254,8139
14693,29250,8143
14694,29255,8140
14695,29262,8145
14696,29263,8149
14697,29262,8149
14698,29257,8145
14699,29266,8149
14700,29270,8150
14701,29268,8148
14702,29269,8153
14703,29271,8158
14704,29271,8155
14705,29279,8160
14706,29283,8165
14707,29277,8170
14708,29272,8174
14709,29274,8178
14710,29273,8181
14711,29278,8185
14712,29275,8188
14713,29270,8193
14714,29264,8189
14715,29268,8193
14716,29264,8193
14717,29264,8196
14718,29274,8192
14719,29273,8196
14720,29280,8196
14721,29274,8198
14722,29276,8197
14723,29286,8202
14724,29295,8200
14725,29296,8204
14726,29306,8205
14727,29301,8202
14728,29296,8199
14729,29299,8203
14730,29297,8200
14731,29306,8203
14732,29302,8207
14733,29297,8210
14734,29297,8206
14735,29304,8210
14736,29310,8212
14737,29316,8212
14738,29320,8210
14739,29317,8210
14740,29323,8206
14741,29321,8203
14742,29324,8201
14743,29329,8197
14744,29323,8194
14745,29322,8196
14746,29326,8201
14747,29328,8204
14748,29329,8204
14749,29323,8208
14750,29324,8205
14751,29328,8203
14752,29327,8201
14753,29335,8199
14754,29341,8201
14755,29345,8199
14756,29350,8197
14757,29346,8195
14758,29354,8199
14759,29363,8196
14760,29360,8194
14761,29365,8198
14762,29364,8195
14763,29369,8195
14764,29366,8198
14765,29361,8198
14766,29360,8194
14767,29363,8192
14768,29363,8190
14769,29368,8190
14770,29369,8186
14771,29366,8187
14772,29366,8190
14773,29367,8193
14774,29372,8194
14775,29366,8199
14776,29375,8199
14777,29384,8197
14778,29388,8194
14779,29385,8190
14780,29392,8194
14781,29400,8198
14782,29401,8195
14783,29396,8200
14784,29397,8202
14785,29394,8198
14786,29398,8195
14787,29392,8197
14788,29390,8198
14789,29387,8202
14790,29391,8200
14791,29395,8196
14792,29403,8199
14793,29410,8199
14794,29409,8199
14795,29409,8203
14796,29412,8201
14797,29410,8202
14798,29415,8207
14799,29409,8208
14800,29405,8211
14801,29409,8212
14802,29419,8213
14803,29420,8216
14804,29421,8213
14805,29418,8214
14806,29425,8219
14807,29433,8220
14808,29435,8218
14809,29444,8219
14810,29448,8222
14811,29456,8222
14812,29460,8224
14813,29464,8227
14814,29468,8230
14815,29467,8233
14816,29471,8238
14817,29468,8234
14818,29474,8233
14819,29483,8229
14820,29482,8228
14821,29490,8227
14822,29488,8228
14823,29494,8232
14824,29496,8230
14825,29493,8230
14826,29496,8234
14827,29504,8230
14828,29505,8228
14829,29510,8227
14830,29515,8227
14831,29512,8231
14832,29522,8227
14833,29528,8227
14834,29528,8228
14835,29525,8233
14836,29524,8235
14837,29533,8233
14838,29541,8236
14839,29550,8237
14840,29546,8240
14841,29556,8236
14842,29556,8236
14843,29554,8240
14844,29550,8241
14845,29546,8240
14846,29555,8236
14847,29565,8237
14848,29566,8237
14849,29564,8239
14850,29560,8236
14851,29570,8235
14852,29573,8231
14853,29572,8231
14854,29579,8231
14855,29579,8229
14856,29574,8225
14857,29578,8230
14858,29574,8226
14859,29575,8225
14860,29576,8230
14861,29583,8227
14862,29582,8224
14863,29589,8221
14864,29589,8220
14865,29590,8216
14866,29585,8216
14867,29589,8213
14868,29594,8216
14869,29596,8218
14870,29598,8218
14871,29598,8221
14872,29607,8219
14873,29611,8223
14874,29620,8226
14875,29623,8228
14876,29619,8226
14877,29622,8229
14878,29630,8228
14879,29632,8226
14880,29641,8224
14881,29642,8220
14882,29647,8225
14883,29643,8229
14884,29638,8225
14885,29639,8224
14886,29639,8223
14887,29644,8227
14888,29650,8226
14889,29653,8229
14890,29648,8229
14891,29653,8225
14892,29654,8230
14893,29651,8235
14894,29650,8233
14895,29652,8231
14896,29651,8232
14897,29649,8228
14898,29656,8231
14899,29660,8235
14900,29663,8232
14901,29668,8237
14902,29678,8239
14903,29675,8238
14904,29677,8236
14905,29674,8236
14906,29670,8233
14907,29664,8233
14908,29660,8232
14909,29654,8229
14910,29663,8232
14911,29667,8232
14912,29663,8234
14913,29662,8232
14914,29662,8230
14915,29662,8233
14916,29664,8237
14917,29663,8237
14918,29671,8239
14919,29669,8241
14920,29667,8246
14921,29675,8249
14922,29680,8245
14923,29685,8245
14924,29681,8250
14925,29690,8254
14926,29691,8259
14927,29688,8257
14928,29684,8262
14929,29689,8262
14930,29699,8260
14931,29700,8263
14932,29696,8259
14933,29706,8264
14934,29705,8263
14935,29700,8266
14936,29704,8267
14937,29705,8266
14938,29713,8264
14939,29723,8267
14940,29732,8268
14941,29738,8268
14942,29738,8272
14943,29740,8270
14944,29735,8266
14945,29731,8267
14946,29728,8268
14947,29725,8265
14948,29720,8264
14949,29728,8267
14950,29727,8264
14951,29734,8266
14952,29735,8263
14953,29739,8259
14954,29739,8257
14955,29733,8261
14956,29741,8258
14957,29741,8262
14958,29735,8267
14959,29738,8272
14960,29747,8275
14961,29754,8278
14962,29762,8282
14963,29759,8285
14964,29757,8290
14965,29765,8294
14966,29768,8294
14967,29778,8294
14968,29781,8295
14969,29786,8299
14970,29782,8295
14971,29782,8293
14972,29779,8289
14973,29786,8287
14974,29796,8291
14975,29804,8287
14976,29803,8289
14977,29812,8291
14978,29815,8292
14979,29824,8292
14980,29826,8293
14981,29836,8297
14982,29831,8294
14983,29828,8290
14984,29826,8289
14985,29826,8292
14986,29836,8294
14987,29840,8298
14988,29845,8294
14989,29843,8293
14990,29840,8292
14991,29850,8295
14992,29856,8299
14993,29861,8299
14994,29863,8295
14995,29871,8299
14996,29873,8295
14997,29878,8299
14998,29874,8299
14999,29870,8303
15000,29864,8302
15001,29874,8307
15002,29875,8303
15003,29878,8300
15004,29875,8297
15005,29885,8295
15006,29881,8300
15007,29880,8304
15008,29882,8303
15009,29879,8303
15010,29873,8302
15011,29876,8305
15012,29872,8304
15013,29881,8308
15014,29877,8311
15015,29872,8314
15016,29881,8318
15017,29888,8315
15018,29896,8313
15019,29893,8313
15020,29894,8312
15021,29897,8316
15022,29897,8312
15023,29907,8312
15024,29904,8312
15025,29908,8311
15026,29904,8308
15027,29914,8308
15028,29914,8311
15029,29921,8308
15030,29930,8310
15031,29938,8313
15032,29932,8314
15033,29933,8312
15034,29938,8317
15035,29943,8321
15036,29940,8321
15037,29937,8323
15038,29933,8320
15039,29943,8319
15040,29946,8315
15041,29940,8311
15042,29949,8313
15043,29956,8318
15044,29960,8314
15045,29959,8310
15046,29965,8312
15047,29968,8310
15048,29977,8312
15049,29971,8308
15050,29980,8305
15051,29989,8304
15052,29987,8304
15053,29987,8304
15054,29983,8305
15055,29977,8302
15056,29974,8299
15057,29969,8304
15058,29979,8306
15059,29985,8311
15060,29980,8316
15061,29990,8314
15062,29995,8314
15063,29998,8310
15064,30004,8311
15065,30004,8316
15066,30005,8312
15067,30007,8317
15068,30003,8316
15069,30004,8314
15070,30003,8310
15071,30001,8313
15072,29996,8316
15073,29999,8312
15074,29997,8314
15075,29994,8310
15076,30002,8313
15077,30003,8318
15078,30004,8317
15079,30014,8319
15080,30010,8318
15081,30019,8317
15082,30027,8313
15083,30035,8311
15084,30033,8311
15085,30030,8311
15086,30036,8310
15087,30045,8310
15088,30055,8313
15089,30056,8312
15090,30064,8312
15091,30058,8312
15092,30068,8310
15093,30070,8306
15094,30080,8308
15095,30076,8307
15096,30070,8304
15097,30066,8304
15098,30062,8306
15099,30058,8309
15100,30055,8311
15101,30057,8307
15102,30052,8304
15103,30058,8301
15104,30059,8304
15105,30067,8301
15106,30067,8297
15107,30065,8302
15108,30074,8306
15109,30076,8303
15110,30086,8305
15111,30084,8305
15112,30088,8303
15113,30090,8299
15114,30096,8303
15115,30106,8308
15116,30112,8311
15117,30115,8313
15118,30120,8315
15119,30114,8313
15120,30114,8316
15121,30113,8316
15122,30113,8314
15123,30116,8314
15124,30125,8311
15125,30131,8312
15126,30133,8311
15127,30138,8315
15128,30147,8319
15129,30144,8321
15130,30144,8324
15131,30153,8322
15132,30149,8319
15133,30145,8321
15134,30144,8323
15135,30149,8328
15136,30159,8333
15137,30169,8333
15138,30171,8329
15139,30168,8334
15140,30170,8331
15141,30164,8330
15142,30172,8335
15143,30171,8336
15144,30178,8341
15145,30177,8346
15146,30182,8351
15147,30189,8356
15148,30191,8356
15149,30201,8359
15150,30201,8362
15151,30199,8363
15152,30208,8367
15153,30216,8366
15154,30213,8362
15155,30208,8363
15156,30206,8368
15157,30208,8368
15158,30210,8369
15159,30204,8365
15160,30210,8362
15161,30212,8361
15162,30207,8362
15163,30214,8365
15164,30218,8361
15165,30228,8365
15166,30225,8369
15167,30224,8367
15168,30223,8370
15169,30221,8367
15170,30219,8369
15171,30218,8372
15172,30225,8368
15173,30219,8371
15174,30218,8370
15175,30225,8373
15176,30226,8376
15177,30231,8373
15178,30229,8378
15179,30225,8382
15180,30232,8378
15181,30240,8379
15182,30247,8375
15183,30242,8376
15184,30238,8377
15185,30246,8382
15186,30249,8385
15187,30248,8386
15188,30243,8383
15189,30237,8384
15190,30246,8381
15191,30250,8382
15192,30254,8387
15193,30254,8383
15194,30248,8381
15195,30258,8378
15196,30252,8383
15197,30260,8382
15198,30267,8381
15199,30265,8383
15200,30266,8381
15201,30269,8378
15202,30269,8376
15203,30273,8373
15204,30278,8370
15205,30276,8371
15206,30276,8372
15207,30275,8370
15208,30278,8366
15209,30286,8363
15210,30292,8359
15211,30287,8358
15212,30292,8359
15213,30291,8362
15214,30288,8367
15215,30296,8365
15216,30293,8369
15217,30302,8366
15218,30302,8362
15219,30297,8360
15220,30294,8362
15221,30303,8365
15222,30303,8361
15223,30299,8357
15224,30295,8360
15225,30290,8360
15226,30286,8365
15227,30290,8370
15228,30299,8375
15229,30304,8378
15230,30299,8376
15231,30293,8378
15232,30288,8380
15233,30289,8382
15234,30289,8382
15235,30291,8381
15236,30294,8386
15237,30299,8391
15238,30300,8392
15239,30309,8388
15240,30303,8388
15241,30301,8385
15242,30306,8385
15243,30312,8389
15244,30320,8386
15245,30323,8383
15246,30322,8387
15247,30317,8387
15248,30312,8390
15249,30314,8395
15250,30312,8399
15251,30316,8401
15252,30311,8406
15253,30313,8408
15254,30311,8413
15255,30319,8414
15256,30313,8417
15257,30319,8413
15258,30324,8410
15259,30321,8406
15260,30317,8408
15261,30322,8408
15262,30329,8407
15263,30329,8406
15264,30338,8405
15265,30334,8407
15266,30334,8408
15267,30335,8408
15268,30331,8413
15269,30331,8409
15270,30330,8405
15271,30334,8404
15272,30331,8407
15273,30331,8408
15274,30331,8413
15275,30331,8410
15276,30333,8415
15277,30332,8412
15278,30328,8409
15279,30330,8413
15280,30336,8413
15281,30342,8412
15282,30352,8411
15283,30350,8414
15284,30344,8416
15285,30341,8412
15286,30337,8415
15287,30334,8411
15288,30332,8415
15289,30338,8418
15290,30346,8415
15291,30348,8418
15292,30353,8420
15293,30355,8424
15294,30350,8426
15295,30353,8428
15296,30354,8424
15297,30350,8429
15298,30359,8427
15299,30360,8429
15300,30362,8434
15301,30368,8439
15302,30370,8436
15303,30374,8437
15304,30381,8436
15305,30376,8439
15306,30379,8436
15307,30375,8441
15308,30379,8439
15309,30389,8439
15310,30384,8441
15311,30380,8439
15312,30380,8435
15313,30385,8440
15314,30394,8445
15315,30400,8442
15316,30399,8442
15317,30400,8442
15318,30403,8443
15319,30409,8445
15320,30409,8449
15321,30414,8452
15322,30408,8450
15323,30418,8447
15324,30426,8447
15325,30434,8449
15326,30432,8450
15327,30429,8446
15328,30429,8451
15329,30430,8452
15330,30437,8454
15331,30432,8458
15332,30439,8457
15333,30440,8462
15334,30447,8467
15335,30448,8471
15336,30458,8476
15337,30452,8479
15338,30447,8475
15339,30446,8473
15340,30446,8470
15341,30445,8472
15342,30446,8477
15343,30452,8481
15344,30462,8485
15345,30467,8488
15346,30468,8484
15347,30466,8483
15348,30475,8486
15349,30485,8488
15350,30491,8487
15351,30494,8492
15352,30494,8496
15353,30494,8494
15354,30500,8496
15355,30502,8492
15356,30498,8497
15357,30507,8497
15358,30501,8494
15359,30500,8498
15360,30497,8495
15361,30504,8500
15362,30503,8497
15363,30511,8498
15364,30521,8494
15365,30523,8495
15366,30519,8495
15367,30518,8493
15368,30522,8498
15369,30529,8497
15370,30539,8502
15371,30539,8507
15372,30539,8504
15373,30534,8505
15374,30542,8507
15375,30546,8509
15376,30540,8505
15377,30549,8509
15378,30556,8512
15379,30555,8515
15380,30561,8511
15381,30569,8510
15382,30575,8506
15383,30573,8509
15384,30577,8513
15385,30573,8516
15386,30576,8512
15387,30582,8510
15388,30578,8512
15389,30587,8510
15390,30594,8508
15391,30597,8507
15392,30606,8512
15393,30614,8508
15394,30610,8505
15395,30608,8501
15396,30617,8501
15397,30611,8505
15398,30611,8501
15399,30619,8502
15400,30629,8500
15401,30624,8503
15402,30622,8506
15403,30617,8506
15404,30619,8507
15405,30614,8507
15406,30616,8504
15407,30611,8502
15408,30618,8506
15409,30615,8502
15410,30609,8502
15411,30609,8504
15412,30617,8503
15413,30626,8503
15414,30635,8500
15415,30632,8499
15416,30641,8499
15417,30636,8502
15418,30632,8501
15419,30638,8502
15420,30643,8503
15421,30649,8507
15422,30654,8503
15423,30654,8505
15424,30656,8510
15425,30666,8507
15426,30673,8506
15427,30671,8502
15428,30679,8500
15429,30679,8496
15430,30681,8497
15431,30677,8502
15432,30686,8503
15433,30687,8506
15434,30686,8508
15435,30696,8509
15436,30690,8510
15437,30697,8507
15438,30699,8503
15439,30704,8506
15440,30711,8503
15441,30712,8506
15442,30720,8503
15443,30716,8505
15444,30717,8501
15445,30713,8504
15446,30721,8501
15447,30723,8497
15448,30725,8494
15449,30730,8498
15450,30729,8503
15451,30739,8499
15452,30736,8496
15453,30742,8501
15454,30736,8501
15455,30731,8504
15456,30734,8507
15457,30739,8503
15458,30747,8500
15459,30749,8504
15460,30753,8508
15461,30751,8507
15462,30750,8503
15463,30747,8506
15464,30755,8509
15465,30752,8512
15466,30760,8509
15467,30756,8508
15468,30764,8508
15469,30766,8511
15470,30773,8511
15471,30778,8512
15472,30774,8517
15473,30772,8515
15474,30767,8513
15475,30765,8514
15476,30761,8510
15477,30758,8512
15478,30762,8515
15479,30767,8518
15480,30773,8521
15481,30774,8521
15482,30778,8526
15483,30784,8525
15484,30793,8529
15485,30803,8530
15486,30805,8534
15487,30807,8538
15488,30802,8539
15489,30806,8540
15490,30816,8540
15491,30822,8536
15492,30818,8536
15493,30813,8536
15494,30819,8541
15495,30816,8542
15496,30814,8543
15497,30813,8547
15498,30819,8545
15499,30826,8544
15500,30832,8541
15501,30830,8544
15502,30829,8542
15503,30825,8544
15504,30827,8542
15505,30827,8539
15506,30833,8535
15507,30832,8540
15508,30837,8536
15509,30834,8535
15510,30837,8534
15511,30833,8531
15512,30834,8527
15513,30838,8529
15514,30838,8533
15515,30841,8532
15516,30844,8536
15517,30852,8541
15518,30857,8540
15519,30855,8545
15520,30849,8547
15521,30847,8543
15522,30843,8542
15523,30839,8547
15524,30848,8543
15525,30853,8544
15526,30863,8543
15527,30857,8541
15528,30863,8537
15529,30863,8536
15530,30864,8538
15531,30858,8540
15532,30857,8541
15533,30859,8540
15534,30869,8536
15535,30877,8533
15536,30886,8538
15537,30890,8541
15538,30896,8543
15539,30894,8546
15540,30895,8548
15541,30897,8552
15542,30901,8550
